cx,cy,ix,iy,ox,oy
1.853072024132266,0.03428268880521171,1.7384604641525123,-1.1846257990066946,2.66367604921385,-0.8392363924133479
1.964461704824603,-0.0362963638546398,1.755301672770803,-1.2858513218542018,2.6954356442362037,-1.0357968842189385
2.0596503054057624,-0.121508428441063,1.7726849261337234,-1.3861179909375287,2.7373239833265517,-1.2314540293224656
2.1359926746678726,-0.22217294770941953,1.790578008738708,-1.4855694738250134,2.786412930847771,-1.426388723958996
2.191205596266318,-0.33890922776249477,1.8089487050831905,-1.584349438084992,2.8397743511627382,-1.620781864363595
2.2274460552280755,-0.4698813068373004,1.8277647996646074,-1.6826015512858046,2.8944801086343306,-1.814814346771329
2.2498501988487174,-0.6116058561320845,1.8469940769803932,-1.7804694809957886,2.947602067625424,-2.008667067417263
2.2636092351811423,-0.7605691002736845,1.8666043215279826,-1.8780968947832823,2.9962120924988964,-2.202520922536464
2.273914372278251,-0.9132572638889405,1.8865633178048102,-1.975627460216623,3.037382047617622,-2.3965568083639965
2.2859492524121614,-1.0661611721824162,1.9068073305946258,-2.073196118425817,3.0681958575884196,-2.590954934464402
2.3031522387312435,-1.216832914555265,1.9270228951949189,-2.170868671303646,3.0870390525259106,-2.7858214012761127
2.32499593784954,-1.3652360659784684,1.9467776970621584,-2.268678016389164,3.094744412327218,-2.9811229709037494
2.3504050552003273,-1.5116673675616021,1.9656386956894487,-2.3666568502337317,3.092414950663907,-3.1768110192318
2.3783042962168777,-1.6564235604142388,1.983172850569895,-2.4648378693887114,3.0811536812075424,-3.372836922144753
2.407618366332466,-1.7998013856459503,1.998947121196604,-2.5632537704054648,3.0620636176296885,-3.5691520555270926
2.4372719709803667,-1.9420975843663109,2.012528467062679,-2.6619372498353524,3.036247773601909,-3.7657077952633085
2.466189815593854,-2.0836088976848925,2.0234838476612262,-2.7609210042297354,3.00480916279577,-3.9624555172378892
2.4932966056062034,-2.2246320667112713,2.0313802224853514,-2.8602377301399766,2.968850798882836,-4.159346597335321
2.517517046450686,-2.3654638325550166,2.0357845510281596,-2.959920124117437,2.929475695534671,-4.356332411440091
2.53777584356058,-2.5064009363257043,2.036263792782755,-3.060000882713476,2.8877868664228403,-4.553364335436688
2.552997702369157,-2.647740119132907,2.0323852633040724,-3.160512664405357,2.8448873252189077,-4.7503937452096
